Japan, Death Rates (period 1x1)     Last modified:2018-07-25, ver.001_22 JMD(NIPSSR)

   Year      Age       Female       Male         Total
   1973       54   0.004748     0.008365     0.006358
   1973       55   0.005362     0.009153     0.007056
   1973       56   0.005945     0.010320     0.007911
   1973       57   0.006482     0.011579     0.008792
   1973       58   0.007143     0.012271     0.009484
   1973       59   0.007564     0.013898     0.010459
   1973       60   0.008334     0.014805     0.011278
   1973       61   0.009375     0.017076     0.012876
   1973       62   0.010263     0.018628     0.014090
   1973       63   0.011645     0.020914     0.015901
   1973       64   0.013091     0.023875     0.018071
   1973       65   0.014507     0.025876     0.019752
   1973       66   0.016555     0.030379     0.023025
   1973       67   0.017804     0.031311     0.024111
   1973       68   0.019561     0.035853     0.027034
   1973       69   0.022776     0.039261     0.030371
   1973       70   0.025617     0.044488     0.034226
   1973       71   0.028987     0.048785     0.037951
   1973       72   0.032013     0.054022     0.041837
   1973       73   0.037011     0.059858     0.047138
   1973       74   0.042476     0.065338     0.052522
   1973       75   0.047978     0.075627     0.059899
   1973       76   0.052604     0.082450     0.065291
   1973       77   0.063244     0.091909     0.075253
   1973       78   0.069603     0.101870     0.082875
   1973       79   0.078186     0.113210     0.092291
   1973       80   0.088928     0.123410     0.102492
   1973       81   0.101851     0.138329     0.115854
   1973       82   0.112013     0.146334     0.124884
   1973       83   0.126276     0.165659     0.140630
   1973       84   0.138999     0.180966     0.153782
   1973       85   0.153741     0.193546     0.167263
   1973       86   0.175108     0.224828     0.191188
   1973       87   0.180623     0.221763     0.193387
   1973       88   0.213354     0.257204     0.226483
   1973       89   0.239067     0.274388     0.249146
   1973       90   0.253415     0.302221     0.266799
   1973       91   0.282350     0.326316     0.293882
   1973       92   0.310313     0.348676     0.319985
   1973       93   0.323659     0.376381     0.336569
   1973       94   0.377552     0.404151     0.383861
   1973       95   0.366042     0.447764     0.384803
   1973       96   0.426803     0.507092     0.444346
   1973       97   0.417273     0.467775     0.427759
   1973       98   0.515645     0.565930     0.526049
   1973       99   0.543889     0.492329     0.532447
   1973      100   0.557011     0.690410     0.586693
   1973      101   0.519079     0.479986     0.510872
   1973      102   0.515235     0.644911     0.547797
   1973      103   0.319149     0.658537     0.422222
   1973      104   0.505263     0.315789     0.451128
   1973      105   1.200000     0.800000     1.100000
   1973      106   0.000000     0.000000     0.000000
   1973      107   1.714286     1.500000     1.636364
   1973      108   0.000000     0.000000     0.000000
   1973      109   0.000000            .     0.000000
   1973      110+  0.000000            .     0.000000
   1974        0   0.009306     0.012062     0.010723
   1974        1   0.001336     0.001546     0.001444
   1974        2   0.000782     0.001016     0.000903
   1974        3   0.000599     0.000773     0.000688
   1974        4   0.000473     0.000673     0.000576
   1974        5   0.000362     0.000624     0.000496
   1974        6   0.000331     0.000494     0.000414
   1974        7   0.000288     0.000453     0.000373
   1974        8   0.000232     0.000361     0.000298
   1974        9   0.000198     0.000317     0.000259
   1974       10   0.000184     0.000278     0.000232
   1974       11   0.000202     0.000281     0.000243
   1974       12   0.000203     0.000288     0.000246
   1974       13   0.000196     0.000340     0.000270
   1974       14   0.000214     0.000350     0.000283
   1974       15   0.000309     0.000495     0.000404
   1974       16   0.000356     0.000946     0.000656
   1974       17   0.000342     0.001033     0.000692
   1974       18   0.000355     0.001019     0.000692
   1974       19   0.000474     0.001018     0.000750
   1974       20   0.000479     0.001057     0.000770
   1974       21   0.000554     0.001094     0.000825
   1974       22   0.000535     0.001086     0.000812
   1974       23   0.000661     0.001071     0.000867
   1974       24   0.000625     0.001092     0.000859
   1974       25   0.000625     0.001077     0.000851
   1974       26   0.000660     0.001072     0.000867
   1974       27   0.000716     0.001152     0.000935
   1974       28   0.000611     0.001057     0.000835
   1974       29   0.000715     0.001171     0.000943
   1974       30   0.000816     0.001267     0.001040
   1974       31   0.000756     0.001241     0.000998
   1974       32   0.000814     0.001361     0.001088
   1974       33   0.000929     0.001452     0.001190
   1974       34   0.000915     0.001591     0.001252
   1974       35   0.000996     0.001734     0.001365
   1974       36   0.001074     0.001996     0.001535
